pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,qty_bucket,unit_compatible,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,window_overlap_min,has_coords,created_at
89999c6c_e09d1aaf,e09d1aaf,89999c6c,0,Beverage,6.0,kg,18.4 kg,6000.0,18400.0,3.066666666666667,too_large,1,40.199,-3,4,7,100,1,2025-09-30T01:45:44.101280+00:00
aeb3d55a_e890158f,e890158f,aeb3d55a,0,Bakery,2557.0,grams,10.6 kg,2557.0,10600.0,4.1454829878764174,too_large,1,13.635,-3,0,3,111,1,2025-09-28T01:01:20.080667+00:00
983e16ca_3cbdaa05,3cbdaa05,983e16ca,1,Packaged / Canned,1847.0,grams,2843 grams,1847.0,2843.0,1.5392528424472116,balanced,1,41.463,6,6,0,66,1,2025-10-01T12:39:14.525387+00:00
9bba7b88_0cb41b32,0cb41b32,9bba7b88,1,Fresh Produce,10.2,kg,20.6 kg,10200.0,20600.0,2.019607843137255,balanced,1,27.52,0,1,1,99,1,2025-09-27T18:21:45.983423+00:00
98513b5a_8734c86b,8734c86b,98513b5a,1,Packaged / Canned,1195.0,grams,2353 grams,1195.0,2353.0,1.9690376569037658,balanced,1,41.304,-2,0,2,39,1,2025-09-28T00:56:21.901158+00:00
81106043_7092215f,7092215f,81106043,0,Cooked Meals,2.0,kg,24.0 kg,2000.0,24000.0,10.0,too_large,1,16.659,-3,0,3,36,1,2025-10-02T23:02:25.867120+00:00
a616a221_5abc48f1,5abc48f1,a616a221,0,Beverage,10.8,kg,2663 grams,10800.0,2663.0,0.24657407407407408,too_small,1,16.914,-5,3,8,0,1,2025-10-03T09:00:35.174609+00:00
d4292639_55f780d3,55f780d3,d4292639,1,Bakery,1.3,kg,9.5 kg,1300.0,9500.0,7.3076923076923075,too_large,1,40.427,-3,-1,2,83,1,2025-09-30T06:52:58.573300+00:00
eb4eff72_71fd2eb4,71fd2eb4,eb4eff72,1,Packaged / Canned,3394.0,grams,2853 grams,3394.0,2853.0,0.8406010606953447,balanced,1,13.717,0,4,4,83,1,2025-10-01T00:55:14.434313+00:00
b8a9d212_5d9b9e9b,5d9b9e9b,b8a9d212,0,Cooked Meals,9.7,kg,6.8 kg,9700.0,6800.0,0.7010309278350515,small,1,15.432,-8,0,8,40,1,2025-10-03T05:02:27.617074+00:00
31c97616_3354f177,3354f177,31c97616,1,Cooked Meals,3.3,kg,5283 grams,3300.0,5283.0,1.6009090909090908,balanced,1,38.198,-4,4,8,53,1,2025-09-28T14:53:49.464751+00:00
1a51d753_9004f54e,9004f54e,1a51d753,1,Cooked Meals,3084.0,grams,10.9 kg,3084.0,10900.0,3.5343709468223086,too_large,1,41.098,2,6,4,103,1,2025-10-02T20:33:51.716760+00:00
53749889_fa9924a2,fa9924a2,53749889,0,Packaged / Canned,3.4,kg,2.1 kg,3400.0,2100.0,0.6176470588235294,small,1,27.751,6,6,0,36,1,2025-10-04T01:35:10.173982+00:00
b7299eef_8db52bee,8db52bee,b7299eef,0,Fresh Produce,13.1,kg,2595 grams,13100.0,2595.0,0.19809160305343512,too_small,1,27.856,-7,2,9,10,1,2025-10-03T19:21:41.080099+00:00
c98d1b58_0704d969,0704d969,c98d1b58,1,Bakery,5.4,kg,14.1 kg,5400.0,14100.0,2.611111111111111,balanced,1,7.832,-10,-1,9,102,1,2025-09-29T15:52:44.051115+00:00
fff8cc96_17dd690c,17dd690c,fff8cc96,1,Packaged / Canned,3909.0,grams,401 grams,3909.0,401.0,0.10258378101816322,too_small,1,8.473,4,4,0,72,1,2025-09-27T19:59:07.037215+00:00
5f85b360_bd1ba78c,bd1ba78c,5f85b360,1,Fresh Produce,931.0,grams,2064 grams,931.0,2064.0,2.2169709989258863,balanced,1,34.553,3,5,2,107,1,2025-10-03T05:12:53.268210+00:00
af574ddb_8c85a7ba,8c85a7ba,af574ddb,1,Frozen / Chilled,1058.0,grams,0.6 kg,1058.0,600.0,0.5671077504725898,small,1,8.909,-6,2,8,22,1,2025-10-03T08:47:41.936133+00:00
b9446eea_ea82265f,ea82265f,b9446eea,1,Fresh Produce,6.5,kg,3.6 kg,6500.0,3600.0,0.5538461538461539,small,1,29.551,-10,-1,9,98,1,2025-10-03T07:40:20.061548+00:00
0d50fd3f_1e9cc714,1e9cc714,0d50fd3f,1,Bakery,10.9,kg,3158 grams,10900.0,3158.0,0.2897247706422018,too_small,1,31.575,-7,0,7,43,1,2025-10-01T19:45:21.490305+00:00
f2bfcbb3_e26e10ff,e26e10ff,f2bfcbb3,0,Frozen / Chilled,11.7,kg,4.1 kg,11700.0,4100.0,0.3504273504273504,too_small,1,18.959,5,6,1,28,1,2025-10-04T06:39:49.728701+00:00
a5f3aa42_312ac423,312ac423,a5f3aa42,0,Packaged / Canned,18.9,kg,7.8 kg,18900.0,7800.0,0.4126984126984127,too_small,1,32.113,0,5,5,12,1,2025-09-29T01:52:15.669214+00:00
19e30fbb_b46075dc,b46075dc,19e30fbb,1,Packaged / Canned,8.0,kg,4.1 kg,8000.0,4100.0,0.5125,small,1,35.544,-3,3,6,69,1,2025-09-29T17:41:21.793788+00:00
a6810a04_880f9cac,880f9cac,a6810a04,1,Fresh Produce,2.2,kg,5603 grams,2200.0,5603.0,2.546818181818182,balanced,1,20.869,-3,3,6,10,1,2025-10-04T08:41:56.281050+00:00
73ebc3e7_4dc7367c,4dc7367c,73ebc3e7,1,Fresh Produce,17.5,kg,20.0 kg,17500.0,20000.0,1.1428571428571428,balanced,1,30.881,-2,4,6,77,1,2025-09-29T19:03:11.518979+00:00
e6cbd592_020cb1b7,020cb1b7,e6cbd592,1,Cooked Meals,1052.0,grams,3.8 kg,1052.0,3800.0,3.612167300380228,too_large,1,15.303,0,0,0,54,1,2025-10-01T17:33:47.214451+00:00
5e0765fa_fa070760,fa070760,5e0765fa,0,Beverage,12.1,kg,22.8 kg,12100.0,22800.0,1.884297520661157,balanced,1,19.61,-4,4,8,29,1,2025-10-03T03:00:46.073414+00:00
3d85226f_083e25c6,083e25c6,3d85226f,1,Beverage,18.7,kg,9.5 kg,18700.0,9500.0,0.5080213903743316,small,1,9.771,3,5,2,59,1,2025-10-04T06:42:37.640532+00:00
2eb952c3_a845941f,a845941f,2eb952c3,1,Frozen / Chilled,8.1,kg,13.9 kg,8100.0,13900.0,1.7160493827160495,balanced,1,38.068,2,2,0,35,1,2025-10-03T03:22:30.336761+00:00
0168a328_55e4fc4b,55e4fc4b,0168a328,0,Beverage,1163.0,grams,11.7 kg,1163.0,11700.0,10.0,too_large,1,9.289,-8,0,8,60,1,2025-09-28T21:33:07.411425+00:00
a442d540_33956d04,33956d04,a442d540,1,Frozen / Chilled,16.7,kg,5428 grams,16700.0,5428.0,0.3250299401197605,too_small,1,20.721,-1,3,4,14,1,2025-10-02T11:11:42.017670+00:00
02a74cb2_1edddbee,1edddbee,02a74cb2,1,Cooked Meals,1368.0,grams,7.6 kg,1368.0,7600.0,5.555555555555555,too_large,1,20.257,-2,3,5,87,1,2025-09-30T19:44:00.221498+00:00
f135750f_c602d899,c602d899,f135750f,1,Cooked Meals,1747.0,grams,8.9 kg,1747.0,8900.0,5.094447624499141,too_large,1,13.753,-3,2,5,78,1,2025-10-02T04:58:11.930612+00:00
b3a84914_78e60b46,78e60b46,b3a84914,1,Beverage,11.0,kg,4263 grams,11000.0,4263.0,0.3875454545454545,too_small,1,15.221,-2,5,7,12,1,2025-10-02T13:12:53.920107+00:00
9ab80ff5_3e286f4e,3e286f4e,9ab80ff5,0,Cooked Meals,8.1,kg,3100 grams,8100.0,3100.0,0.38271604938271603,too_small,1,39.484,-5,0,5,33,1,2025-10-01T05:48:44.663058+00:00
271c080b_a08655f8,a08655f8,271c080b,1,Packaged / Canned,13.5,kg,5027 grams,13500.0,5027.0,0.37237037037037035,too_small,1,33.588,-6,0,6,29,1,2025-10-02T04:57:19.880517+00:00
df4d29a8_18ee8f7e,18ee8f7e,df4d29a8,1,Bakery,18.0,kg,20.8 kg,18000.0,20800.0,1.1555555555555554,balanced,1,13.124,-5,3,8,63,1,2025-09-30T20:58:32.763117+00:00
231338e6_0292eb29,0292eb29,231338e6,0,Cooked Meals,4.5,kg,14.9 kg,4500.0,14900.0,3.311111111111111,too_large,1,35.74,-3,0,3,101,1,2025-10-04T07:37:01.140782+00:00
f7a10897_b2d3d8a3,b2d3d8a3,f7a10897,1,Fresh Produce,998.0,grams,2485 grams,998.0,2485.0,2.4899799599198396,balanced,1,14.997,-5,2,7,41,1,2025-10-03T07:18:06.032176+00:00
29561582_49b077cb,49b077cb,29561582,1,Bakery,16.4,kg,14.4 kg,16400.0,14400.0,0.8780487804878049,balanced,1,45.209,-4,0,4,46,1,2025-10-01T00:54:17.580327+00:00
ce49cf95_aeefd26d,aeefd26d,ce49cf95,1,Cooked Meals,6.2,kg,9.7 kg,6200.0,9700.0,1.564516129032258,balanced,1,34.319,-5,1,6,115,1,2025-10-04T09:05:52.042725+00:00
cb82adb7_467adde6,467adde6,cb82adb7,0,Bakery,0.9,kg,18.1 kg,900.0,18100.0,10.0,too_large,1,13.362,-4,0,4,13,1,2025-10-01T21:51:50.645084+00:00
9f9570f8_cfd01c55,cfd01c55,9f9570f8,1,Fresh Produce,3944.0,grams,11.0 kg,3944.0,11000.0,2.789046653144016,balanced,1,12.947,3,6,3,103,1,2025-09-30T22:08:33.436229+00:00
4c45c89f_8a160633,8a160633,4c45c89f,1,Beverage,1840.0,grams,4097 grams,1840.0,4097.0,2.2266304347826087,balanced,1,27.046,0,3,3,26,1,2025-10-03T20:55:14.766086+00:00
f07b7c1b_4056dca2,4056dca2,f07b7c1b,1,Beverage,13.0,kg,14.6 kg,13000.0,14600.0,1.123076923076923,balanced,1,25.647,-2,-1,1,95,1,2025-10-04T01:49:03.392455+00:00
c2e72406_0314cbc4,0314cbc4,c2e72406,0,Bakery,2.6,kg,16.4 kg,2600.0,16400.0,6.3076923076923075,too_large,1,24.242,-3,5,8,104,1,2025-09-28T07:05:24.363263+00:00
2ea1210a_17968a9b,17968a9b,2ea1210a,0,Frozen / Chilled,1341.0,grams,8.2 kg,1341.0,8200.0,6.114839671886652,too_large,1,38.025,-5,2,7,17,1,2025-09-27T18:40:02.132086+00:00
7d877e0c_a4864f65,a4864f65,7d877e0c,1,Cooked Meals,2369.0,grams,24.5 kg,2369.0,24500.0,10.0,too_large,1,36.96,1,2,1,116,1,2025-09-30T02:53:40.446702+00:00
979d438f_70036ac5,70036ac5,979d438f,1,Bakery,9.9,kg,4083 grams,9900.0,4083.0,0.4124242424242424,too_small,1,29.17,-6,2,8,49,1,2025-09-30T16:47:29.278690+00:00
b685895b_277dec12,277dec12,b685895b,1,Frozen / Chilled,8.2,kg,7.6 kg,8200.0,7600.0,0.926829268292683,balanced,1,12.874,0,6,6,11,1,2025-09-29T08:03:55.058529+00:00
20444201_07d80129,07d80129,20444201,1,Bakery,5.1,kg,9.5 kg,5100.0,9500.0,1.8627450980392157,balanced,1,13.808,-4,3,7,40,1,2025-10-01T06:19:30.631945+00:00
8b5cc07c_6567ab31,6567ab31,8b5cc07c,0,Packaged / Canned,12.0,kg,5506 grams,12000.0,5506.0,0.4588333333333333,too_small,1,12.524,-3,4,7,0,1,2025-09-28T19:44:38.608904+00:00
68fadcd6_acc7e2ef,acc7e2ef,68fadcd6,1,Beverage,15.4,kg,2189 grams,15400.0,2189.0,0.14214285714285715,too_small,1,23.796,2,4,2,11,1,2025-09-29T00:23:44.780384+00:00
0472cfc7_f51d6268,f51d6268,0472cfc7,1,Frozen / Chilled,990.0,grams,3478 grams,990.0,3478.0,3.5131313131313133,too_large,1,40.03,2,3,1,26,1,2025-10-01T23:40:28.760716+00:00
899b301c_f8cd520d,f8cd520d,899b301c,1,Frozen / Chilled,10.7,kg,15.4 kg,10700.0,15400.0,1.439252336448598,balanced,1,29.014,-7,1,8,93,1,2025-09-28T18:18:21.459187+00:00
a7583637_be9dc363,be9dc363,a7583637,0,Beverage,3.7,kg,24.2 kg,3700.0,24200.0,6.54054054054054,too_large,1,26.415,5,5,0,116,1,2025-09-30T12:51:48.249105+00:00
d22424f2_a1fd6e68,a1fd6e68,d22424f2,1,Fresh Produce,15.5,kg,18.4 kg,15500.0,18400.0,1.1870967741935483,balanced,1,7.99,-8,0,8,31,1,2025-10-02T06:02:31.445591+00:00
456d52fb_28f83c6d,28f83c6d,456d52fb,1,Frozen / Chilled,4.4,kg,9.0 kg,4400.0,9000.0,2.0454545454545454,balanced,1,36.141,-4,2,6,6,1,2025-09-29T01:30:55.523166+00:00
0590287b_7b3582ed,7b3582ed,0590287b,1,Fresh Produce,2812.0,grams,2684 grams,2812.0,2684.0,0.9544807965860598,balanced,1,24.852,-5,-1,4,71,1,2025-09-30T15:36:44.572289+00:00
7dcef95e_44a4c7e2,44a4c7e2,7dcef95e,1,Bakery,17.4,kg,9.5 kg,17400.0,9500.0,0.5459770114942529,small,1,30.087,-1,5,6,45,1,2025-09-29T16:35:18.470748+00:00
05fb31d4_44bb0e56,44bb0e56,05fb31d4,1,Bakery,12.9,kg,629 grams,12900.0,629.0,0.04875968992248062,too_small,1,39.088,-3,4,7,74,1,2025-10-03T08:38:22.876777+00:00
1e6189ea_36a30a09,36a30a09,1e6189ea,1,Frozen / Chilled,4.9,kg,3.7 kg,4900.0,3700.0,0.7551020408163265,small,1,11.654,-4,3,7,83,1,2025-09-29T09:26:28.626929+00:00
df3ca4f8_d3246bba,d3246bba,df3ca4f8,0,Packaged / Canned,2658.0,grams,15.0 kg,2658.0,15000.0,5.643340857787811,too_large,1,9.284,-5,0,5,114,1,2025-10-03T10:20:53.257942+00:00
e5548e94_36a67605,36a67605,e5548e94,1,Packaged / Canned,6.0,kg,7.2 kg,6000.0,7200.0,1.2,balanced,1,35.902,-10,-1,9,60,1,2025-10-01T18:06:48.901552+00:00
e27ad27e_fd3e8490,fd3e8490,e27ad27e,0,Cooked Meals,2811.0,grams,2.1 kg,2811.0,2100.0,0.7470651013874067,small,1,41.103,-7,-1,6,100,1,2025-09-28T18:54:17.835189+00:00
52388ca9_257ccaf9,257ccaf9,52388ca9,1,Bakery,16.5,kg,3.2 kg,16500.0,3200.0,0.19393939393939394,too_small,1,27.515,-7,0,7,101,1,2025-09-30T00:51:11.875172+00:00
b2fd9940_ff3b38d8,ff3b38d8,b2fd9940,1,Fresh Produce,10.2,kg,8.2 kg,10200.0,8200.0,0.803921568627451,balanced,1,16.096,4,5,1,84,1,2025-10-03T14:26:43.474074+00:00
53d2d7a6_b3233c40,b3233c40,53d2d7a6,1,Beverage,14.4,kg,2463 grams,14400.0,2463.0,0.17104166666666668,too_small,1,24.87,-2,4,6,73,1,2025-09-28T07:25:42.431238+00:00
4b9561c8_9a3b9037,9a3b9037,4b9561c8,0,Frozen / Chilled,1.7,kg,6.4 kg,1700.0,6400.0,3.764705882352941,too_large,1,39.736,-3,2,5,52,1,2025-09-30T11:15:40.252268+00:00
a5f32a61_89387b8a,89387b8a,a5f32a61,1,Cooked Meals,3.5,kg,1251 grams,3500.0,1251.0,0.35742857142857143,too_small,1,8.198,2,2,0,45,1,2025-10-03T06:49:28.432544+00:00
88b4b4c4_db7ea2f2,db7ea2f2,88b4b4c4,0,Packaged / Canned,17.1,kg,2490 grams,17100.0,2490.0,0.1456140350877193,too_small,1,25.245,-5,0,5,43,1,2025-10-03T02:51:59.969326+00:00
9a8ea882_6c09119b,6c09119b,9a8ea882,0,Fresh Produce,14.9,kg,12.6 kg,14900.0,12600.0,0.8456375838926175,balanced,1,23.889,-4,1,5,23,1,2025-09-29T08:35:16.845262+00:00
020537a5_987dc700,987dc700,020537a5,1,Frozen / Chilled,6.2,kg,5552 grams,6200.0,5552.0,0.895483870967742,balanced,1,10.983,1,2,1,76,1,2025-10-03T03:54:42.944271+00:00
d5e7a6d2_b7690dc0,b7690dc0,d5e7a6d2,1,Packaged / Canned,17.4,kg,22.1 kg,17400.0,22100.0,1.2701149425287357,balanced,1,23.299,-5,0,5,113,1,2025-10-01T19:14:25.134130+00:00
ddc346d6_2abc4310,2abc4310,ddc346d6,1,Fresh Produce,19.1,kg,18.6 kg,19100.0,18600.0,0.9738219895287958,balanced,1,7.896,-1,0,1,73,1,2025-09-30T04:14:29.547873+00:00
7fc54ac5_98c8eabd,98c8eabd,7fc54ac5,1,Fresh Produce,3.3,kg,15.9 kg,3300.0,15900.0,4.818181818181818,too_large,1,16.497,-2,1,3,10,1,2025-10-01T16:49:56.714512+00:00
e4af4b54_fe3a2d8a,fe3a2d8a,e4af4b54,1,Beverage,7.1,kg,15.9 kg,7100.0,15900.0,2.23943661971831,balanced,1,10.765,-7,0,7,84,1,2025-10-01T20:55:57.475756+00:00
94585a52_5edb166b,5edb166b,94585a52,1,Beverage,12.5,kg,5372 grams,12500.0,5372.0,0.42976,too_small,1,13.826,-4,0,4,88,1,2025-09-29T14:09:36.539252+00:00
701a3724_926c971b,926c971b,701a3724,1,Cooked Meals,3537.0,grams,8.9 kg,3537.0,8900.0,2.5162567147299972,balanced,1,26.856,2,3,1,6,1,2025-10-03T04:44:03.991114+00:00
2d819d60_8cf73995,8cf73995,2d819d60,1,Bakery,866.0,grams,8.0 kg,866.0,8000.0,9.237875288683602,too_large,1,24.507,4,5,1,10,1,2025-09-29T04:14:58.131074+00:00
be6d6c1e_322a593c,322a593c,be6d6c1e,1,Bakery,253.0,grams,24.2 kg,253.0,24200.0,10.0,too_large,1,16.564,4,5,1,91,1,2025-09-27T13:40:20.654842+00:00
4653e5d9_0b7f9b7f,0b7f9b7f,4653e5d9,1,Packaged / Canned,12.9,kg,12.2 kg,12900.0,12200.0,0.9457364341085271,balanced,1,10.533,-5,1,6,77,1,2025-09-28T00:15:37.004771+00:00
0a3d269e_202b1b14,202b1b14,0a3d269e,1,Bakery,17.2,kg,2748 grams,17200.0,2748.0,0.15976744186046513,too_small,1,28.242,-1,3,4,112,1,2025-09-28T11:36:22.063635+00:00
b6dafdd1_9956edd1,9956edd1,b6dafdd1,1,Packaged / Canned,3.6,kg,2000 grams,3600.0,2000.0,0.5555555555555556,small,1,18.115,-4,3,7,29,1,2025-10-01T23:10:11.983555+00:00
3e8a3218_e5308681,e5308681,3e8a3218,1,Frozen / Chilled,12.8,kg,2.0 kg,12800.0,2000.0,0.15625,too_small,1,17.608,-5,1,6,53,1,2025-09-27T18:25:58.657308+00:00
e8a3403b_a9ed3d59,a9ed3d59,e8a3403b,1,Fresh Produce,12.7,kg,6.7 kg,12700.0,6700.0,0.5275590551181102,small,1,24.123,5,6,1,75,1,2025-10-04T06:04:41.688390+00:00
a8fe8c0d_ea19c850,ea19c850,a8fe8c0d,1,Bakery,263.0,grams,12.3 kg,263.0,12300.0,10.0,too_large,1,34.619,-6,2,8,45,1,2025-10-02T09:07:35.998410+00:00
1aeb3e30_e7c9fa35,e7c9fa35,1aeb3e30,0,Fresh Produce,394.0,grams,16.8 kg,394.0,16800.0,10.0,too_large,1,20.959,-4,2,6,16,1,2025-10-01T05:40:24.390430+00:00
c05ad030_cfd8634e,cfd8634e,c05ad030,0,Packaged / Canned,12.1,kg,4811 grams,12100.0,4811.0,0.397603305785124,too_small,1,20.034,-1,2,3,22,1,2025-09-30T13:35:09.377819+00:00
53bcaa41_347ae2bb,347ae2bb,53bcaa41,0,Beverage,7.9,kg,22.6 kg,7900.0,22600.0,2.8607594936708862,balanced,1,25.615,-4,0,4,87,1,2025-09-28T01:45:51.733485+00:00
d897e394_232af68a,232af68a,d897e394,0,Frozen / Chilled,14.8,kg,2638 grams,14800.0,2638.0,0.17824324324324325,too_small,1,17.91,2,3,1,44,1,2025-09-30T03:17:07.592888+00:00
c0da17c1_bd8990e3,bd8990e3,c0da17c1,0,Cooked Meals,1489.0,grams,13.1 kg,1489.0,13100.0,8.797850906648758,too_large,1,21.984,2,2,0,102,1,2025-09-28T17:59:05.778590+00:00
409fdd2e_9885c5d6,9885c5d6,409fdd2e,1,Fresh Produce,5.5,kg,12.6 kg,5500.0,12600.0,2.290909090909091,balanced,1,15.644,3,6,3,48,1,2025-09-28T06:51:01.009514+00:00
d46436b8_0a7bb4a6,0a7bb4a6,d46436b8,1,Packaged / Canned,4.4,kg,17.0 kg,4400.0,17000.0,3.8636363636363638,too_large,1,38.582,6,6,0,66,1,2025-10-01T08:40:57.335701+00:00
950360cb_db4e984b,db4e984b,950360cb,0,Frozen / Chilled,1868.0,grams,5009 grams,1868.0,5009.0,2.681477516059957,balanced,1,11.785,3,4,1,58,1,2025-10-02T17:02:05.384327+00:00
1eca642e_2a1fa1df,2a1fa1df,1eca642e,1,Bakery,6.3,kg,3409 grams,6300.0,3409.0,0.5411111111111111,small,1,29.618,-1,2,3,95,1,2025-10-02T19:54:46.911899+00:00
0deb2035_5abf3582,5abf3582,0deb2035,1,Fresh Produce,3.2,kg,21.1 kg,3200.0,21100.0,6.59375,too_large,1,10.445,5,6,1,13,1,2025-10-04T00:38:46.026008+00:00
15a08aef_1125777b,1125777b,15a08aef,1,Fresh Produce,11.4,kg,5201 grams,11400.0,5201.0,0.4562280701754386,too_small,1,47.773,5,6,1,41,1,2025-09-29T21:47:15.658381+00:00
63891029_aa205ee8,aa205ee8,63891029,0,Beverage,3901.0,grams,2.9 kg,3901.0,2900.0,0.743399128428608,small,1,40.932,-3,6,9,21,1,2025-10-04T05:42:01.513350+00:00
006ef360_e84c6e3f,e84c6e3f,006ef360,0,Frozen / Chilled,8.5,kg,8.8 kg,8500.0,8800.0,1.035294117647059,balanced,1,8.324,-1,2,3,59,1,2025-09-29T07:22:30.566904+00:00
50b80a9c_70f0e42a,70f0e42a,50b80a9c,0,Cooked Meals,2.4,kg,22.5 kg,2400.0,22500.0,9.375,too_large,1,20.247,-4,3,7,74,1,2025-10-03T17:25:34.049692+00:00
85b858a4_a3119e4c,a3119e4c,85b858a4,1,Beverage,3733.0,grams,12.2 kg,3733.0,12200.0,3.2681489418698098,too_large,1,25.487,-1,3,4,107,1,2025-10-03T05:06:44.081586+00:00
57fa2420_3bc8120a,3bc8120a,57fa2420,1,Cooked Meals,12.4,kg,5134 grams,12400.0,5134.0,0.41403225806451616,too_small,1,35.16,0,3,3,31,1,2025-09-30T01:50:37.398108+00:00
c9ac7aa1_c13a18f7,c13a18f7,c9ac7aa1,0,Frozen / Chilled,13.9,kg,12.8 kg,13900.0,12800.0,0.920863309352518,balanced,1,19.66,-6,3,9,95,1,2025-09-29T06:37:51.695480+00:00
6c5881ea_de03b9cd,de03b9cd,6c5881ea,0,Bakery,5.4,kg,4853 grams,5400.0,4853.0,0.8987037037037037,balanced,1,30.87,-6,0,6,17,1,2025-09-30T22:43:16.458964+00:00
affc78a4_a14f16e7,a14f16e7,affc78a4,0,Frozen / Chilled,1249.0,grams,2197 grams,1249.0,2197.0,1.7590072057646118,balanced,1,14.323,2,4,2,101,1,2025-09-30T11:17:24.500370+00:00
53c81ed7_6e4170f2,6e4170f2,53c81ed7,1,Packaged / Canned,6.2,kg,18.5 kg,6200.0,18500.0,2.9838709677419355,balanced,1,10.892,-1,0,1,43,1,2025-09-30T16:33:33.519846+00:00
bfd6fb22_a3c39152,a3c39152,bfd6fb22,1,Cooked Meals,6.5,kg,22.1 kg,6500.0,22100.0,3.4,too_large,1,45.065,-2,4,6,89,1,2025-09-28T01:26:50.867979+00:00
52fae7ae_e11ea1fe,e11ea1fe,52fae7ae,0,Cooked Meals,14.7,kg,5.0 kg,14700.0,5000.0,0.3401360544217687,too_small,1,18.011,-3,3,6,60,1,2025-09-27T14:15:31.667306+00:00
51d24b58_5f6beecc,5f6beecc,51d24b58,1,Bakery,13.3,kg,21.8 kg,13300.0,21800.0,1.6390977443609023,balanced,1,15.397,2,4,2,55,1,2025-09-30T11:52:33.025733+00:00
936ca151_9a7ba7e5,9a7ba7e5,936ca151,0,Packaged / Canned,3.2,kg,23.6 kg,3200.0,23600.0,7.375,too_large,1,27.421,-3,5,8,68,1,2025-09-28T22:13:29.225183+00:00
cebb5e21_d954f03a,d954f03a,cebb5e21,1,Packaged / Canned,19.7,kg,2.2 kg,19700.0,2200.0,0.1116751269035533,too_small,1,8.449,1,6,5,59,1,2025-09-29T13:18:12.730453+00:00
4b6e88ee_02630298,02630298,4b6e88ee,0,Fresh Produce,14.9,kg,1678 grams,14900.0,1678.0,0.11261744966442953,too_small,1,27.432,-3,5,8,4,1,2025-10-01T04:27:55.010415+00:00
10cbbb92_75b4f68b,75b4f68b,10cbbb92,0,Cooked Meals,8.7,kg,1845 grams,8700.0,1845.0,0.2120689655172414,too_small,1,15.946,-4,-1,3,116,1,2025-10-03T21:55:06.283380+00:00
588594a4_54d77fbf,54d77fbf,588594a4,1,Cooked Meals,19.3,kg,15.0 kg,19300.0,15000.0,0.7772020725388601,small,1,23.846,-2,2,4,5,1,2025-09-28T08:14:36.322653+00:00
dc54f6b5_3155267c,3155267c,dc54f6b5,1,Cooked Meals,20.0,kg,3.8 kg,20000.0,3800.0,0.19,too_small,1,11.285,0,1,1,70,1,2025-09-29T11:49:10.407497+00:00
91ce634c_b0035953,b0035953,91ce634c,0,Packaged / Canned,17.2,kg,13.1 kg,17200.0,13100.0,0.7616279069767442,small,1,23.398,1,6,5,14,1,2025-09-27T17:54:38.793595+00:00
a860d878_3999874f,3999874f,a860d878,1,Packaged / Canned,19.3,kg,19.4 kg,19300.0,19400.0,1.005181347150259,balanced,1,16.955,-9,0,9,36,1,2025-09-30T05:54:26.499926+00:00
19a60588_c2aac5a8,c2aac5a8,19a60588,0,Frozen / Chilled,0.6,kg,19.6 kg,600.0,19600.0,10.0,too_large,1,8.74,-1,1,2,58,1,2025-09-29T10:27:09.787389+00:00
b40d5cc9_d5231006,d5231006,b40d5cc9,1,Fresh Produce,11.3,kg,14.9 kg,11300.0,14900.0,1.3185840707964602,balanced,1,22.3,0,0,0,27,1,2025-09-28T19:42:21.651244+00:00
a39415dc_aad401a6,aad401a6,a39415dc,1,Frozen / Chilled,2.9,kg,2887 grams,2900.0,2887.0,0.9955172413793103,balanced,1,1.725,-4,0,4,29,1,2025-09-27T17:34:17.707504+00:00
c09d7f7e_5e0e8952,5e0e8952,c09d7f7e,0,Frozen / Chilled,4.3,kg,8.2 kg,4300.0,8200.0,1.9069767441860466,balanced,1,26.126,-2,0,2,67,1,2025-09-28T18:23:46.570027+00:00
31ea6f2e_c1cbafa5,c1cbafa5,31ea6f2e,0,Frozen / Chilled,16.4,kg,22.1 kg,16400.0,22100.0,1.3475609756097562,balanced,1,20.111,-9,0,9,6,1,2025-09-27T21:58:02.424964+00:00
d6321cc8_e4183766,e4183766,d6321cc8,0,Beverage,3014.0,grams,1218 grams,3014.0,1218.0,0.4041141340411413,too_small,1,31.661,-2,4,6,87,1,2025-10-02T04:41:51.781035+00:00
10640652_3e76f95a,3e76f95a,10640652,1,Packaged / Canned,5.5,kg,11.9 kg,5500.0,11900.0,2.1636363636363636,balanced,1,8.176,-5,2,7,36,1,2025-10-02T06:51:57.022130+00:00
265d5084_3a6114de,3a6114de,265d5084,0,Packaged / Canned,19.3,kg,15.6 kg,19300.0,15600.0,0.8082901554404145,balanced,1,20.254,-3,0,3,55,1,2025-10-04T02:13:20.124555+00:00
367ae2da_46610be8,46610be8,367ae2da,1,Beverage,15.9,kg,5.5 kg,15900.0,5500.0,0.34591194968553457,too_small,1,6.845,-2,5,7,89,1,2025-10-01T14:00:57.220682+00:00
ecd1d281_555aba3d,555aba3d,ecd1d281,0,Frozen / Chilled,18.6,kg,13.3 kg,18600.0,13300.0,0.7150537634408602,small,1,24.105,0,0,0,3,1,2025-10-04T04:51:45.941602+00:00
