pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,created_at
54dbcd67_3bb07f46,3bb07f46,54dbcd67,1,Beverage,4.1,kg,21.9 kg,4100.0,21900.0,5.341463414634147,18.26,3,4,1,2025-09-25T03:45:01.908142
ba74d0c9_553d3e89,553d3e89,ba74d0c9,1,Fresh Produce,9.5,kg,4.3 kg,9500.0,4300.0,0.45263157894736844,16.208,-4,1,5,2025-09-26T19:30:54.413329
1c0ed7a9_8ee1abd7,8ee1abd7,1c0ed7a9,1,Bakery,5.4,kg,10.7 kg,5400.0,10700.0,1.9814814814814814,36.332,1,5,4,2025-09-26T20:14:13.512207
c5042c93_b8f4ca3a,b8f4ca3a,c5042c93,0,Bakery,0.9,kg,3.5 kg,900.0,3500.0,3.888888888888889,21.461,-6,0,6,2025-09-24T10:50:30.223301
2f1cfbb5_3f21b71f,3f21b71f,2f1cfbb5,1,Cooked Meals,0.6,kg,9.9 kg,600.0,9900.0,10.0,33.732,-3,4,7,2025-09-27T02:25:34.226740
66f77327_18832c86,18832c86,66f77327,1,Fresh Produce,11.7,kg,1.3 kg,11700.0,1300.0,0.1111111111111111,12.119,-5,4,9,2025-09-28T04:55:32.754648
4db4b73c_cd343253,cd343253,4db4b73c,1,Frozen / Chilled,11.6,kg,5.4 kg,11600.0,5400.0,0.46551724137931033,25.377,-1,1,2,2025-09-22T01:08:11.317305
010addb3_e94700c0,e94700c0,010addb3,0,Packaged / Canned,4.6,kg,2.0 kg,4600.0,2000.0,0.43478260869565216,12.422,-1,0,1,2025-09-24T15:51:20.273957
5faffdd6_db2934fa,db2934fa,5faffdd6,0,Fresh Produce,10.9,kg,2335 grams,10900.0,2335.0,0.21422018348623853,20.246,-3,5,8,2025-09-23T13:31:30.185871
79a204c4_24f929a2,24f929a2,79a204c4,1,Beverage,11.8,kg,20.6 kg,11800.0,20600.0,1.7457627118644068,12.445,-5,1,6,2025-09-27T10:34:53.749557
68197b88_761cca3d,761cca3d,68197b88,1,Packaged / Canned,12.0,kg,3.0 kg,12000.0,3000.0,0.25,16.249,-4,2,6,2025-09-22T10:01:28.308929
2fcf841f_6abc6b5c,6abc6b5c,2fcf841f,1,Beverage,1.4,kg,2.3 kg,1400.0,2300.0,1.6428571428571428,33.086,-7,0,7,2025-09-23T23:39:45.139292
ecde79fd_3b5801fd,3b5801fd,ecde79fd,0,Cooked Meals,260.0,grams,16.4 kg,260.0,16400.0,10.0,31.52,-5,4,9,2025-09-22T16:07:25.594246
cbc20de3_be4f6279,be4f6279,cbc20de3,0,Beverage,0.7,kg,19.0 kg,700.0,19000.0,10.0,5.661,3,4,1,2025-09-27T05:40:17.382345
c3e58010_3a487329,3a487329,c3e58010,0,Fresh Produce,13.1,kg,2761 grams,13100.0,2761.0,0.21076335877862595,31.391,-4,5,9,2025-09-26T01:17:39.764028
b0094687_b191c01f,b191c01f,b0094687,0,Frozen / Chilled,11.3,kg,3251 grams,11300.0,3251.0,0.2876991150442478,3.95,-3,-1,2,2025-09-26T15:33:26.853340
537e5292_8a5b2f24,8a5b2f24,537e5292,1,Fresh Produce,13.4,kg,1.3 kg,13400.0,1300.0,0.09701492537313433,3.518,-4,3,7,2025-09-26T00:49:08.459908
ac7b5395_938b51f0,938b51f0,ac7b5395,0,Fresh Produce,13.8,kg,22.9 kg,13800.0,22900.0,1.6594202898550725,28.324,-8,0,8,2025-09-23T23:30:12.882287
d9b51aab_d534d08a,d534d08a,d9b51aab,0,Fresh Produce,1348.0,grams,13.4 kg,1348.0,13400.0,9.940652818991097,16.101,-2,0,2,2025-09-25T23:52:40.296951
d2cd9468_398dc27b,398dc27b,d2cd9468,0,Fresh Produce,12.0,kg,3.1 kg,12000.0,3100.0,0.25833333333333336,5.088,3,6,3,2025-09-24T14:16:06.419924
bc9f9f8b_8e2a2beb,8e2a2beb,bc9f9f8b,0,Beverage,19.1,kg,2949 grams,19100.0,2949.0,0.1543979057591623,33.88,-6,0,6,2025-09-26T12:59:57.275302
edae4223_1c483edd,1c483edd,edae4223,1,Beverage,20.0,kg,19.7 kg,20000.0,19700.0,0.985,30.203,4,4,0,2025-09-21T12:02:56.671472
cfdbd1c6_2242d57a,2242d57a,cfdbd1c6,1,Cooked Meals,579.0,grams,15.7 kg,579.0,15700.0,10.0,19.772,-2,0,2,2025-09-25T19:43:50.258253
b3396d08_d5e244d7,d5e244d7,b3396d08,0,Fresh Produce,4.1,kg,8.2 kg,4100.0,8200.0,2.0,27.681,-7,-1,6,2025-09-22T22:25:48.536948
29e60ae4_a82576ae,a82576ae,29e60ae4,1,Frozen / Chilled,3567.0,grams,2.8 kg,3567.0,2800.0,0.784973366975049,20.095,1,2,1,2025-09-26T03:49:21.301002
52de9574_28f11c9f,28f11c9f,52de9574,1,Packaged / Canned,2253.0,grams,7.5 kg,2253.0,7500.0,3.3288948069241013,7.36,5,5,0,2025-09-27T06:51:21.790833
f37d5e9b_97d1c96e,97d1c96e,f37d5e9b,1,Bakery,17.5,kg,20.2 kg,17500.0,20200.0,1.1542857142857144,32.342,-5,4,9,2025-09-21T16:43:02.142432
fa0a730f_0bf33454,0bf33454,fa0a730f,1,Fresh Produce,12.7,kg,17.5 kg,12700.0,17500.0,1.3779527559055118,12.218,2,5,3,2025-09-27T05:47:59.460734
07470454_3dfff814,3dfff814,07470454,1,Frozen / Chilled,14.3,kg,830 grams,14300.0,830.0,0.05804195804195804,12.815,,0,0,2025-09-25T03:31:44.630652
17bc4947_058a7175,058a7175,17bc4947,1,Bakery,14.8,kg,22.1 kg,14800.0,22100.0,1.4932432432432432,31.843,,0,0,2025-09-22T15:24:01.538119
7ce10688_7d847e04,7d847e04,7ce10688,0,Cooked Meals,1.9,kg,21.5 kg,1900.0,21500.0,10.0,22.644,-7,-1,6,2025-09-21T13:58:20.665419
a7a0f696_a4252a49,a4252a49,a7a0f696,1,Frozen / Chilled,18.1,kg,11.0 kg,18100.0,11000.0,0.6077348066298343,8.052,-1,5,6,2025-09-26T21:07:49.881237
d7563dab_e80a5d14,e80a5d14,d7563dab,0,Frozen / Chilled,3.8,kg,5.9 kg,3800.0,5900.0,1.5526315789473684,16.252,-4,-1,3,2025-09-26T08:49:51.486961
614e5b6b_2da39fbc,2da39fbc,614e5b6b,0,Packaged / Canned,1524.0,grams,2.9 kg,1524.0,2900.0,1.9028871391076116,24.307,4,6,2,2025-09-25T00:13:31.703021
f13e736a_5fbd5255,5fbd5255,f13e736a,1,Frozen / Chilled,4.6,kg,10.3 kg,4600.0,10300.0,2.239130434782609,5.693,5,6,1,2025-09-23T02:26:06.681931
b98ef625_06f1a0d6,06f1a0d6,b98ef625,1,Cooked Meals,14.1,kg,14.0 kg,14100.0,14000.0,0.9929078014184397,41.538,-4,0,4,2025-09-25T11:16:30.743799
89abb9c2_8a79d190,8a79d190,89abb9c2,1,Packaged / Canned,9.7,kg,20.2 kg,9700.0,20200.0,2.082474226804124,15.236,-4,1,5,2025-09-25T18:12:37.087627
9c7f0e4d_2d66c73e,2d66c73e,9c7f0e4d,0,Packaged / Canned,2507.0,grams,463 grams,2507.0,463.0,0.18468288791384124,15.399,-8,-1,7,2025-09-25T07:29:09.013425
7d5a0f35_3b5e3e18,3b5e3e18,7d5a0f35,1,Beverage,2772.0,grams,4.4 kg,2772.0,4400.0,1.5873015873015872,27.474,,2,2,2025-09-26T14:24:30.583268
5e78ac43_496b6d64,496b6d64,5e78ac43,1,Cooked Meals,3365.0,grams,3.6 kg,3365.0,3600.0,1.0698365527488856,5.736,-5,-1,4,2025-09-21T12:45:12.416395
0d52d592_446063fa,446063fa,0d52d592,1,Bakery,11.9,kg,7.9 kg,11900.0,7900.0,0.6638655462184874,42.958,1,3,2,2025-09-24T08:57:58.104607
6b009513_6cc7fd26,6cc7fd26,6b009513,1,Packaged / Canned,3.0,kg,12.2 kg,3000.0,12200.0,4.066666666666666,18.134,-1,0,1,2025-09-26T11:55:57.004889
28247701_6a52d208,6a52d208,28247701,1,Frozen / Chilled,1082.0,grams,3600 grams,1082.0,3600.0,3.3271719038817005,38.229,-3,2,5,2025-09-25T23:29:59.652902
dbdf44b8_3fb33201,3fb33201,dbdf44b8,0,Cooked Meals,1.5,kg,12.5 kg,1500.0,12500.0,8.333333333333334,10.473,-6,3,9,2025-09-26T04:16:03.375458
8087672b_0bd15fac,0bd15fac,8087672b,1,Cooked Meals,4.1,kg,13.4 kg,4100.0,13400.0,3.268292682926829,20.401,-2,0,2,2025-09-23T12:41:17.458200
999faa03_75369a3d,75369a3d,999faa03,0,Fresh Produce,15.7,kg,663 grams,15700.0,663.0,0.042229299363057325,7.593,-1,0,1,2025-09-28T04:30:07.644971
f0935f99_22c3207e,22c3207e,f0935f99,1,Frozen / Chilled,16.5,kg,23.0 kg,16500.0,23000.0,1.393939393939394,17.428,-1,2,3,2025-09-22T04:07:25.931328
0fe46624_9d476a8e,9d476a8e,0fe46624,1,Fresh Produce,6.8,kg,7.1 kg,6800.0,7100.0,1.0441176470588236,35.287,-7,0,7,2025-09-23T09:10:22.542133
99b408b1_3b0398d0,3b0398d0,99b408b1,0,Frozen / Chilled,3.3,kg,503 grams,3300.0,503.0,0.15242424242424243,47.787,-2,2,4,2025-09-23T19:28:20.721460
f26cd42d_f5d09ba9,f5d09ba9,f26cd42d,0,Frozen / Chilled,17.9,kg,20.4 kg,17900.0,20400.0,1.1396648044692737,43.409,5,6,1,2025-09-22T21:42:30.963707
e6669a32_7584ba84,7584ba84,e6669a32,0,Fresh Produce,1547.0,grams,20.0 kg,1547.0,20000.0,10.0,16.386,1,5,4,2025-09-26T18:29:24.813338
37335d61_6ae2ce3e,6ae2ce3e,37335d61,1,Fresh Produce,19.9,kg,1888 grams,19900.0,1888.0,0.09487437185929648,8.521,1,2,1,2025-09-25T03:24:58.339892
a9fcdede_1320f9ff,1320f9ff,a9fcdede,1,Bakery,10.5,kg,19.0 kg,10500.0,19000.0,1.8095238095238095,21.223,-6,3,9,2025-09-24T01:08:32.268482
59bc72f0_50add503,50add503,59bc72f0,1,Beverage,9.9,kg,16.8 kg,9900.0,16800.0,1.696969696969697,22.152,4,4,0,2025-09-25T20:39:03.023514
cba9f51c_69a3e552,69a3e552,cba9f51c,1,Packaged / Canned,1648.0,grams,3.5 kg,1648.0,3500.0,2.1237864077669903,13.885,-2,4,6,2025-09-23T15:07:16.630304
9f7fea26_8665c8c7,8665c8c7,9f7fea26,1,Bakery,17.7,kg,22.3 kg,17700.0,22300.0,1.2598870056497176,14.956,,6,6,2025-09-23T23:30:06.006209
eb35b275_45989167,45989167,eb35b275,1,Beverage,0.9,kg,16.2 kg,900.0,16200.0,10.0,15.555,1,3,2,2025-09-26T18:25:53.009216
bc07152b_185b9b94,185b9b94,bc07152b,0,Bakery,16.4,kg,7.4 kg,16400.0,7400.0,0.45121951219512196,19.987,,5,5,2025-09-22T20:29:32.371143
b2a2c3e2_2afbce29,2afbce29,b2a2c3e2,1,Frozen / Chilled,3541.0,grams,1.2 kg,3541.0,1200.0,0.33888731996611127,19.203,-9,0,9,2025-09-24T11:03:02.457732
2b804a75_22e07db9,22e07db9,2b804a75,0,Beverage,14.7,kg,19.1 kg,14700.0,19100.0,1.2993197278911566,13.571,-9,0,9,2025-09-25T03:32:14.308684
0299f724_a25e923a,a25e923a,0299f724,1,Fresh Produce,1.2,kg,6.7 kg,1200.0,6700.0,5.583333333333333,17.049,-7,0,7,2025-09-25T01:56:53.338472
34321863_9e23b097,9e23b097,34321863,0,Bakery,1.4,kg,1788 grams,1400.0,1788.0,1.2771428571428571,24.294,-6,0,6,2025-09-23T17:55:53.855808
e6551c99_304515b3,304515b3,e6551c99,1,Packaged / Canned,494.0,grams,1547 grams,494.0,1547.0,3.1315789473684212,31.434,-2,5,7,2025-09-25T12:32:34.923555
167b1964_a8775fca,a8775fca,167b1964,1,Beverage,3.4,kg,10.1 kg,3400.0,10100.0,2.9705882352941178,37.31,,4,4,2025-09-24T07:32:52.714482
a21d237c_1e3bbbe9,1e3bbbe9,a21d237c,1,Fresh Produce,0.5,kg,9.3 kg,500.0,9300.0,10.0,21.054,-9,-1,8,2025-09-28T06:26:11.504571
0674b3c8_3f6175a4,3f6175a4,0674b3c8,1,Bakery,7.8,kg,18.3 kg,7800.0,18300.0,2.3461538461538463,38.615,-1,0,1,2025-09-21T20:26:42.782640
7e584e9a_1bc874ff,1bc874ff,7e584e9a,1,Cooked Meals,12.3,kg,23.3 kg,12300.0,23300.0,1.8943089430894309,27.46,-5,-1,4,2025-09-27T06:12:39.418479
b17cf329_19b6e96e,19b6e96e,b17cf329,1,Packaged / Canned,6.2,kg,13.0 kg,6200.0,13000.0,2.096774193548387,16.807,-2,4,6,2025-09-28T09:14:40.759556
c95dfe96_4ffd7da7,4ffd7da7,c95dfe96,1,Packaged / Canned,1.0,kg,2.7 kg,1000.0,2700.0,2.7,21.447,-3,5,8,2025-09-21T18:44:43.051860
72b48661_ca1cd710,ca1cd710,72b48661,1,Beverage,4.0,kg,3.9 kg,4000.0,3900.0,0.975,30.308,-1,-1,0,2025-09-23T21:15:39.121212
b3fbe9d7_bee66fd4,bee66fd4,b3fbe9d7,1,Beverage,9.3,kg,14.2 kg,9300.0,14200.0,1.5268817204301075,34.766,-2,3,5,2025-09-25T15:49:49.840407
ebacd576_332e4b46,332e4b46,ebacd576,1,Beverage,8.7,kg,21.2 kg,8700.0,21200.0,2.4367816091954024,32.672,4,5,1,2025-09-22T17:50:25.914173
0b7dbe8e_d9616a4b,d9616a4b,0b7dbe8e,0,Packaged / Canned,12.3,kg,18.0 kg,12300.0,18000.0,1.4634146341463414,10.688,-4,4,8,2025-09-27T06:48:04.690241
595b0c9f_9da159f5,9da159f5,595b0c9f,0,Beverage,15.2,kg,2347 grams,15200.0,2347.0,0.1544078947368421,30.999,3,5,2,2025-09-22T14:01:21.349758
66138d73_6f9a70a2,6f9a70a2,66138d73,0,Cooked Meals,5.1,kg,17.4 kg,5100.0,17400.0,3.411764705882353,4.153,-3,-1,2,2025-09-27T14:16:27.451849
82bd33e5_50795fda,50795fda,82bd33e5,1,Packaged / Canned,1.5,kg,7.4 kg,1500.0,7400.0,4.933333333333334,17.13,-3,0,3,2025-09-24T14:25:37.798346
25edac57_88bfa8a4,88bfa8a4,25edac57,0,Cooked Meals,3120.0,grams,6.3 kg,3120.0,6300.0,2.019230769230769,6.596,,2,2,2025-09-23T15:06:38.592543
91ffa935_ea3df6f2,ea3df6f2,91ffa935,1,Packaged / Canned,14.9,kg,15.4 kg,14900.0,15400.0,1.0335570469798658,10.914,5,5,0,2025-09-23T13:57:02.687560
ee20240a_a31fe2df,a31fe2df,ee20240a,0,Fresh Produce,18.0,kg,2517 grams,18000.0,2517.0,0.13983333333333334,26.596,-6,1,7,2025-09-23T03:15:42.399487
b6eef76b_31e96cf8,31e96cf8,b6eef76b,1,Fresh Produce,2265.0,grams,16.2 kg,2265.0,16200.0,7.152317880794702,24.442,-6,2,8,2025-09-23T21:39:58.478080
d670f221_c2b7a6ec,c2b7a6ec,d670f221,0,Beverage,4.9,kg,18.9 kg,4900.0,18900.0,3.857142857142857,24.03,-2,4,6,2025-09-22T07:06:08.225692
bff4de11_0e0431dd,0e0431dd,bff4de11,1,Beverage,1.7,kg,6.7 kg,1700.0,6700.0,3.9411764705882355,25.244,-6,-1,5,2025-09-24T23:36:09.148785
7a0d6f77_a221a0ce,a221a0ce,7a0d6f77,0,Beverage,647.0,grams,10.5 kg,647.0,10500.0,10.0,7.034,-6,-1,5,2025-09-23T22:34:28.340792
be54305e_85cd4b37,85cd4b37,be54305e,1,Fresh Produce,13.4,kg,24.2 kg,13400.0,24200.0,1.8059701492537314,29.055,,2,2,2025-09-22T17:26:54.190730
31b36b6c_57977de3,57977de3,31b36b6c,1,Frozen / Chilled,3083.0,grams,4.2 kg,3083.0,4200.0,1.3623094388582548,4.229,1,5,4,2025-09-25T17:13:44.264674
3c784b54_29e19abd,29e19abd,3c784b54,1,Packaged / Canned,1497.0,grams,7.6 kg,1497.0,7600.0,5.0768203072812295,22.191,-4,5,9,2025-09-23T15:22:53.065761
c6b0cf5d_e51f2be0,e51f2be0,c6b0cf5d,0,Bakery,5.1,kg,10.9 kg,5100.0,10900.0,2.1372549019607843,40.342,-5,2,7,2025-09-22T05:35:38.945064
8c30a65d_a6f4c274,a6f4c274,8c30a65d,0,Beverage,8.0,kg,4.3 kg,8000.0,4300.0,0.5375,6.351,2,5,3,2025-09-27T12:31:15.340220
24930107_61ae919e,61ae919e,24930107,1,Bakery,19.1,kg,21.4 kg,19100.0,21400.0,1.1204188481675392,9.646,-3,-1,2,2025-09-25T06:33:50.372389
78b3fd86_ff21a8d0,ff21a8d0,78b3fd86,1,Packaged / Canned,2009.0,grams,323 grams,2009.0,323.0,0.1607765057242409,21.969,,6,6,2025-09-21T11:03:04.635327
8214486a_b21845e1,b21845e1,8214486a,1,Fresh Produce,6.1,kg,21.3 kg,6100.0,21300.0,3.4918032786885247,26.396,,0,0,2025-09-27T01:29:26.110221
177369a3_d3ecfb5d,d3ecfb5d,177369a3,0,Bakery,1119.0,grams,14.3 kg,1119.0,14300.0,10.0,12.619,-10,-1,9,2025-09-23T21:45:32.948953
e9eed174_b584a5d4,b584a5d4,e9eed174,1,Cooked Meals,2.0,kg,412 grams,2000.0,412.0,0.206,33.122,3,4,1,2025-09-23T23:33:54.846338
a3c8160c_fc8d2a81,fc8d2a81,a3c8160c,1,Cooked Meals,3.5,kg,8.9 kg,3500.0,8900.0,2.5428571428571427,5.2,1,4,3,2025-09-25T20:56:51.737828
1c749602_4ad1ea9f,4ad1ea9f,1c749602,0,Bakery,3.5,kg,12.2 kg,3500.0,12200.0,3.4857142857142858,36.808,-3,1,4,2025-09-27T06:55:09.774996
73fb0ab1_9847978f,9847978f,73fb0ab1,1,Beverage,9.6,kg,5.3 kg,9600.0,5300.0,0.5520833333333334,23.538,-4,4,8,2025-09-27T16:17:11.725465
95998b87_15e16834,15e16834,95998b87,1,Beverage,19.4,kg,7.4 kg,19400.0,7400.0,0.38144329896907214,31.182,,1,1,2025-09-22T08:06:50.590231
96352c70_932dfeeb,932dfeeb,96352c70,1,Fresh Produce,15.2,kg,14.5 kg,15200.0,14500.0,0.9539473684210527,21.11,-2,0,2,2025-09-23T06:16:56.477765
00739fe1_42c1e044,42c1e044,00739fe1,1,Frozen / Chilled,13.4,kg,642 grams,13400.0,642.0,0.04791044776119403,20.504,-7,1,8,2025-09-22T05:58:11.156925
0badae11_0e6c72eb,0e6c72eb,0badae11,1,Frozen / Chilled,8.5,kg,4820 grams,8500.0,4820.0,0.5670588235294117,26.806,-5,-1,4,2025-09-27T18:40:49.726198
0a1bc719_0192a6de,0192a6de,0a1bc719,1,Bakery,6.3,kg,5818 grams,6300.0,5818.0,0.9234920634920635,32.512,-5,-1,4,2025-09-22T07:47:55.027881
a6af06df_7a349a41,7a349a41,a6af06df,1,Packaged / Canned,17.2,kg,12.4 kg,17200.0,12400.0,0.7209302325581395,15.258,-3,0,3,2025-09-23T10:15:23.897734
64043112_c616b049,c616b049,64043112,1,Cooked Meals,17.4,kg,6.8 kg,17400.0,6800.0,0.39080459770114945,16.25,4,6,2,2025-09-25T11:40:49.545560
9e8b6318_1c5ce757,1c5ce757,9e8b6318,1,Beverage,3721.0,grams,3.4 kg,3721.0,3400.0,0.9137328675087342,14.581,4,6,2,2025-09-24T00:19:03.213125
446314fe_11700c0a,11700c0a,446314fe,1,Beverage,7.5,kg,16.9 kg,7500.0,16900.0,2.2533333333333334,45.558,-7,0,7,2025-09-22T08:11:11.167518
28b3500c_611a6b1f,611a6b1f,28b3500c,1,Packaged / Canned,18.8,kg,13.7 kg,18800.0,13700.0,0.7287234042553191,31.682,1,2,1,2025-09-25T21:00:50.374103
619fd597_6bc35356,6bc35356,619fd597,1,Fresh Produce,16.1,kg,15.0 kg,16100.000000000002,15000.0,0.9316770186335402,7.222,4,6,2,2025-09-22T23:36:34.750288
864dbb75_c2b0693c,c2b0693c,864dbb75,1,Packaged / Canned,4.6,kg,7.8 kg,4600.0,7800.0,1.6956521739130435,27.864,-2,0,2,2025-09-25T22:17:40.982963
fe0eba01_a9e7f183,a9e7f183,fe0eba01,0,Cooked Meals,19.7,kg,14.2 kg,19700.0,14200.0,0.7208121827411168,18.479,-3,-1,2,2025-09-27T06:44:23.549002
648e8850_9011fa50,9011fa50,648e8850,1,Bakery,4.2,kg,6.9 kg,4200.0,6900.0,1.6428571428571428,18.193,5,5,0,2025-09-26T09:22:28.839675
0f2ea80a_a0d04cb6,a0d04cb6,0f2ea80a,1,Bakery,1.1,kg,10.9 kg,1100.0,10900.0,9.909090909090908,26.962,-1,6,7,2025-09-24T04:54:29.172419
75f2544d_25a31e83,25a31e83,75f2544d,0,Fresh Produce,6.8,kg,24.3 kg,6800.0,24300.0,3.573529411764706,23.535,-3,2,5,2025-09-26T01:14:28.132203
d8ad06dd_3f80a7a4,3f80a7a4,d8ad06dd,1,Bakery,10.1,kg,5.8 kg,10100.0,5800.0,0.5742574257425742,22.071,-6,3,9,2025-09-25T07:12:52.689926
73d7012d_b908148d,b908148d,73d7012d,1,Fresh Produce,5.6,kg,5.4 kg,5600.0,5400.0,0.9642857142857143,3.754,-6,3,9,2025-09-25T13:36:25.690566
fe3bb24e_7dd2591d,7dd2591d,fe3bb24e,0,Bakery,16.7,kg,5.2 kg,16700.0,5200.0,0.31137724550898205,23.668,,0,0,2025-09-26T15:31:48.092802
314bb305_384dc40f,384dc40f,314bb305,0,Beverage,15.5,kg,1643 grams,15500.0,1643.0,0.106,26.648,-1,2,3,2025-09-23T18:46:27.378590
b1ff61fc_10ecb399,10ecb399,b1ff61fc,0,Bakery,771.0,grams,22.2 kg,771.0,22200.0,10.0,29.902,-4,2,6,2025-09-22T04:25:18.659896
54a11fed_5471a12c,5471a12c,54a11fed,1,Cooked Meals,13.1,kg,3.5 kg,13100.0,3500.0,0.26717557251908397,23.337,-2,-1,1,2025-09-21T23:25:54.941499
78f257da_ef90dbdc,ef90dbdc,78f257da,1,Bakery,18.0,kg,20.4 kg,18000.0,20400.0,1.1333333333333333,18.663,-3,-1,2,2025-09-22T02:14:55.204124
6600cb3f_85dc2a42,85dc2a42,6600cb3f,0,Bakery,3132.0,grams,3728 grams,3132.0,3728.0,1.1902937420178799,34.381,-6,-1,5,2025-09-27T06:03:29.310026
93a91f03_755780a9,755780a9,93a91f03,1,Beverage,2.1,kg,3121 grams,2100.0,3121.0,1.4861904761904763,26.672,-5,0,5,2025-09-23T00:27:01.013622
e59488ac_5f707b6a,5f707b6a,e59488ac,1,Packaged / Canned,2.4,kg,3315 grams,2400.0,3315.0,1.38125,24.742,-3,5,8,2025-09-22T09:04:10.917653
02fcf519_5ff01be3,5ff01be3,02fcf519,1,Cooked Meals,18.0,kg,16.4 kg,18000.0,16400.0,0.9111111111111111,21.602,-4,1,5,2025-09-23T02:13:31.558987
50a054e3_d2626f5f,d2626f5f,50a054e3,1,Beverage,19.2,kg,23.3 kg,19200.0,23300.0,1.2135416666666667,22.442,-2,6,8,2025-09-23T19:46:20.840326
3deea512_3328612b,3328612b,3deea512,1,Frozen / Chilled,14.1,kg,5474 grams,14100.0,5474.0,0.3882269503546099,24.701,-2,0,2,2025-09-21T20:13:42.908325
74eeb956_915a3006,915a3006,74eeb956,0,Packaged / Canned,7.7,kg,6.5 kg,7700.0,6500.0,0.8441558441558441,24.576,-1,6,7,2025-09-25T09:55:27.453587
e307d3c3_49a532c7,49a532c7,e307d3c3,0,Beverage,1551.0,grams,7.7 kg,1551.0,7700.0,4.964539007092198,15.735,2,4,2,2025-09-26T09:48:34.504923
2f9237e2_f2388361,f2388361,2f9237e2,1,Bakery,19.3,kg,4.2 kg,19300.0,4200.0,0.21761658031088082,19.06,-4,-1,3,2025-09-25T07:24:06.965006
48fd3f0d_64aea1d9,64aea1d9,48fd3f0d,1,Frozen / Chilled,1.2,kg,6.4 kg,1200.0,6400.0,5.333333333333333,27.042,-1,-1,0,2025-09-25T10:49:17.874445
b4bd5776_8c5bbd67,8c5bbd67,b4bd5776,1,Beverage,18.2,kg,8.3 kg,18200.0,8300.0,0.45604395604395603,22.781,,6,6,2025-09-23T11:18:48.346446
2b984564_cbaad1af,cbaad1af,2b984564,0,Packaged / Canned,10.0,kg,14.7 kg,10000.0,14700.0,1.47,31.103,-3,4,7,2025-09-21T17:49:02.477479
bd6b422a_72f8a715,72f8a715,bd6b422a,1,Bakery,2.2,kg,13.2 kg,2200.0,13200.0,6.0,22.004,-2,-1,1,2025-09-27T09:30:11.521347
dbde0b18_b404eb1c,b404eb1c,dbde0b18,0,Fresh Produce,16.3,kg,1.3 kg,16300.0,1300.0,0.07975460122699386,38.011,-6,0,6,2025-09-26T06:59:39.920916
7f184294_71228a87,71228a87,7f184294,1,Bakery,2.8,kg,7.1 kg,2800.0,7100.0,2.5357142857142856,21.537,,4,4,2025-09-21T21:03:36.640775
e760e0fc_26bc5c19,26bc5c19,e760e0fc,0,Bakery,14.0,kg,4830 grams,14000.0,4830.0,0.345,31.573,-3,3,6,2025-09-25T07:11:10.896638
da0beb5c_28a6fbbd,28a6fbbd,da0beb5c,0,Bakery,14.2,kg,11.1 kg,14200.0,11100.0,0.7816901408450704,36.74,3,5,2,2025-09-27T11:02:57.028764
e0e2bb15_cbe0be94,cbe0be94,e0e2bb15,1,Fresh Produce,456.0,grams,23.0 kg,456.0,23000.0,10.0,15.519,-2,5,7,2025-09-28T09:16:02.010532
8793b807_c1ab71bb,c1ab71bb,8793b807,0,Packaged / Canned,19.0,kg,4.6 kg,19000.0,4600.0,0.24210526315789474,40.37,1,5,4,2025-09-26T21:32:43.829221
31e3b4f5_c28b4098,c28b4098,31e3b4f5,0,Cooked Meals,12.6,kg,502 grams,12600.0,502.0,0.039841269841269844,43.571,,4,4,2025-09-24T03:09:23.067505
a2bff676_828221c9,828221c9,a2bff676,1,Packaged / Canned,4.6,kg,4446 grams,4600.0,4446.0,0.9665217391304348,22.328,-9,0,9,2025-09-28T07:45:00.701870
0b2f5c2a_ccd3c203,ccd3c203,0b2f5c2a,1,Bakery,18.2,kg,17.7 kg,18200.0,17700.0,0.9725274725274725,23.045,-7,-1,6,2025-09-21T23:34:12.577247
f7ecac80_e045f9c6,e045f9c6,f7ecac80,1,Beverage,17.8,kg,1.4 kg,17800.0,1400.0,0.07865168539325842,29.937,-4,3,7,2025-09-23T23:47:00.401329
7285d1ec_bec19093,bec19093,7285d1ec,1,Fresh Produce,490.0,grams,14.7 kg,490.0,14700.0,10.0,10.136,-9,0,9,2025-09-23T15:10:58.373529
2c05c74a_fc612cb8,fc612cb8,2c05c74a,1,Bakery,8.4,kg,21.8 kg,8400.0,21800.0,2.5952380952380953,19.258,2,3,1,2025-09-26T09:46:55.010717
d48a2152_61fab0c9,61fab0c9,d48a2152,1,Cooked Meals,11.0,kg,21.0 kg,11000.0,21000.0,1.9090909090909092,30.109,-4,-1,3,2025-09-23T02:24:15.063261
5c9d9e94_7f3747f3,7f3747f3,5c9d9e94,0,Frozen / Chilled,14.0,kg,6.4 kg,14000.0,6400.0,0.45714285714285713,31.24,-1,1,2,2025-09-21T23:46:17.835060
923338fe_e88042d2,e88042d2,923338fe,0,Packaged / Canned,18.3,kg,5278 grams,18300.0,5278.0,0.2884153005464481,28.715,-4,0,4,2025-09-23T00:10:22.378751
3e3c577d_402f8a98,402f8a98,3e3c577d,0,Fresh Produce,2190.0,grams,3314 grams,2190.0,3314.0,1.5132420091324201,18.078,-4,2,6,2025-09-22T07:45:47.788008
